Gene	VIC-019-CL	VIC-025-CL	VIC-017-CL	VIC-041-CL	VIC-034-CL	VIC-020-CL	VIC-026-CL
CDR1	0.0157841429020135	0.0	0.04536994471350582	0.0	0.0	0.0	0.0
CDR2	31.715833040210036	26.935460438641012	19.68452730224769	59.435771352797744	14.627469467653484	73.78986997426749	26.1581785758668
CDR2L	112.91523237996292	10.120816575934397	20.116651086945826	4.866862617044377	7.368550776694613	12.738727193621044	4.230250221692419
CDRT1	0.6988045309216769	1.012910698362868	0.19946718578206601	1.3797484597165468	0.26843700704729306	3.231810896746546	0.2297354265201065
CDRT15	0.3752706809226937	1.4257466143449748	0.16024330306128398	1.9988648171913688	0.4607597573113269	3.5212546621695964	0.8294655927908379
CDRT15L2	0.0	0.199357831621654	0.017344139457336316	0.0	0.0	0.1066580450668498	0.08368991641211325
CDRT4	0.6177462082203389	0.5612090337737813	1.2946618534076684	0.4281113731242536	0.0	4.367678504110853	2.0521922205464733
CDS1	33.88810514809577	18.55157654360252	15.547739152376952	11.258451401409244	7.3166860750967215	47.29461355887342	7.3886674831376835
CDS2	6.225397326894119	8.858905112270955	16.102054925644552	7.499376823203565	3.3160784941773764	8.623770223031126	5.025909670983334
CDSN	0.0	1.4161747893598963e-06	0.21242241965690514	0.3979374018923846	0.09811062602940282	3.0745811533726	0.0
CDT1	19.516335275255024	2.7631357984853464	4.442581868940279	5.529383734278741	1.6283816814733931	4.903291187691886	11.82383369765831
CDV3	178.30171886735351	190.62139412959755	217.655350501072	299.74026850424127	210.30614512650712	285.46654353376215	176.95761010925656
CDX1	0.053467605782516255	0.22310113154410008	0.09029928597620876	0.0	0.04755164636612241	0.0	0.5009492630050464
CDX2	0.02232444265362524	0.0	0.025668118892404432	0.03269932085923572	0.14763140122125906	0.07544249668320943	1.3735824928672318
CDX4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDY1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDY1B	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDY2A	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDY2B	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDYL	56.95604149411973	27.79576916968726	33.21872055598802	22.244373401937327	18.007600413084518	34.2201546762441	27.167286558997088
CDYL2	1.4752214611006018	3.5754819254171815	4.1474386104983045	5.0567897449098025	1.1559212596207749	6.157515774299508	2.198733212070779
CEACAM1	1.8463930907286228	101.3316233304668	17.25700240844389	13.934013753100546	4.666835316989221	24.261756770061695	16.171171443359288
CEACAM16	0.0	0.1849017889144597	0.0	0.0	0.1184014386753114	0.0	0.0
CEACAM19	0.3707276170066879	8.732160352243312	0.9048634741047956	0.4082385444382249	1.8319104241686848	3.1773715429618044	1.8713455538491224
CEACAM20	0.009751014765945013	0.06581259175641392	0.018783817168601002	0.08543955991956248	0.04100680052258752	0.0	0.0
CEACAM21	0.5083649346282504	1.7687525315219756	2.3355306921665706	6.4852701398394155	22.518157278281226	3.759110908777608	5.552632068150261
CEACAM3	0.21629161517250173	1.8244243352189724	0.6294795336201117	1.5047918326974818	0.6782667806128151	1.0552663587995923	3.847193133715338
CEACAM4	0.7131126952586333	4.808303664391738	7.1456857355491685	14.533211803558087	4.964766010547873	6.215032312411232	11.759588524152427
CEACAM5	14.235505246317144	184.36785354560746	47.927742208896944	125.4458902711644	22.163010016461843	25.36961112111597	148.41135961617854
CEACAM6	55.711406607227	362.6117741914821	440.0166579084314	163.27281885121485	289.7746733395558	414.80794407761886	231.68765030209084
CEACAM7	0.04033691416867932	40.31009388089943	0.44725456170880296	6.882173761162405	3.2772528031362635	0.7041294343738986	0.6707930020548064
CEACAM8	0.030638940697364562	0.8619195570887882	0.4148201780447732	0.8961895845795977	2.682154667771558	2.248442638920201	0.4318599823554838
CEBPA	20.23961165095359	19.89025231899313	51.06912830250921	25.1407019983636	78.89853241116946	15.692435614149673	23.23138200047771
CEBPB	472.8730456047582	405.65221821447676	977.7088937442724	302.6272409858245	606.9338484268336	201.04853736347906	245.89001081174686
CEBPD	244.6150062399712	169.26297907667688	1014.3647943818917	98.99029952656014	152.73229007121432	88.52305553982029	137.2175703668872
CEBPE	0.1696364043803996	0.4405522993672782	0.2616434895285448	0.4904908146138939	1.0476684896765054	0.6069221564917339	0.5836906092724694
CEBPG	28.09916504684989	27.704103854740072	18.28480577766859	26.609391649160923	19.486818727194667	39.33787743338822	14.260171175177904
CEBPZ	30.175874789057413	27.29298103673232	17.321074765531396	30.404768754338345	12.266715105483133	48.69916170812114	19.435346310432465
CEBPZOS	30.799605199771506	13.129284285073332	10.90167921558706	6.694911222749102	8.116810626078811	21.595267761386427	7.038806299967956
CECR1	74.05579337718508	89.39724083554876	124.58308481768476	170.2298615656297	149.91136925478486	99.99718430573135	163.1898367548741
